status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
232633627068_10155086104587069,"跟著 #蘋果360 帶你一起旅行！
彰化火車站擁有台灣僅存的扇形車庫，因高空俯視其造型如同扇子一般，而得名扇形車庫。車庫中的維修坑道，是維修、保養火車的地方，所以這個車庫也可以稱之為火車旅館。
　　
看更多 蘋果圖解新聞│蘋果360 
http://goo.gl/eRsSeZ
　
#蘋果360環景 #360環景 #蘋果環景 #彰化 #火車站 #蒸汽火車",蘋果360｜扇形車庫與蒸汽火車,video,https://www.facebook.com/232633627068/posts/10155086104587069,2016-09-16 20:00:00,50008,904,5778,48433,733,745,83,7,7
232633627068_10155076789202069,"「他自願走進監獄，為的就是參與新竹監獄的監獄犬計畫，他的任務，是教導受刑人訓練流浪狗，成為聽話的陪伴犬，再開放讓有需要的家庭來認養」#支持請分享
　
【監獄訓犬師】囚徒與流浪狗的救贖
http://www.appledaily.com.tw/realtimenews/article/life/20160913/947419/
　
#監獄 #訓犬師 #流浪狗 #浪浪 #領養代替購買 #教化 #請分享",【監獄訓犬師】囚徒與流浪狗的救贖,video,https://www.facebook.com/232633627068/posts/10155076789202069,2016-09-16 19:30:00,7167,110,1622,6594,354,15,5,198,1
232633627068_10155073809392069,"我沒有我沒有我沒有我沒有我沒有（死命否認）
　　
【想遠離初老症　快停止這些行為】
http://www.appledaily.com.tw/realtimenews/article/strange/20160911/945497/
　
#初老 #初老症狀 #實用文 #養生 #熬夜",想遠離初老症　快停止這些行為,video,https://www.facebook.com/232633627068/posts/10155073809392069,2016-09-16 17:40:00,2732,155,244,2341,15,43,328,5,0
232633627068_10155085938767069,"咦!? 真有此事???...
　
【#動新聞】【卓洪戀動畫】洪慈庸喜事近？　老家沒人鄰居不知
http://www.appledaily.com.tw/actionnews/appledaily/5/20160915/949491/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/politics/20160915/949491/
　
#洪慈庸 #卓冠廷 洪慈庸 卓冠廷",【卓洪戀動畫】洪慈庸喜事近？　老家沒人鄰居不知,video,https://www.facebook.com/232633627068/posts/10155085938767069,2016-09-16 16:50:00,1749,67,18,1661,9,38,30,1,10
232633627068_10155085917087069,"超倒楣的！！！不過還好人沒事...
　
【#動新聞】天外飛來樹枝插進擋風玻璃　司機無奈：Shit　沒這麼倒楣吧
http://www.appledaily.com.tw/actionnews/appledaily/5/20160915/949477/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20160915/949477/
　
【#火線話題】秋颱接力擾連假日
http://goo.gl/8Gwjpf
　
#中央氣象局 #颱風 #莫蘭蒂",天外飛來樹枝插進擋風玻璃　司機無奈：Shit　沒這麼倒楣吧,video,https://www.facebook.com/232633627068/posts/10155085917087069,2016-09-16 15:50:00,1644,40,30,1347,1,199,92,4,1
232633627068_10155085873762069,"唉....怎不再給自己一次機會...
　
◎再給自己一次機會
自殺防治諮詢安心專線：0800-788995（24小時） 
生命線協談專線：1995 
張老師專線：1980
　
【#動新聞】【苦衷動畫】女子跳樓亡　男友參加告別式下跪遭毆
http://www.appledaily.com.tw/actionnews/appledaily/5/20160915/949617/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20160915/949617/",【苦衷動畫】女子跳樓亡　男友參加告別式下跪遭毆,video,https://www.facebook.com/232633627068/posts/10155085873762069,2016-09-16 14:50:00,1884,23,31,1686,4,80,4,100,10
232633627068_10155085549092069,"警察先生辛苦了...
　
【#動新聞】【鬥智動畫】欠35萬賭債被押　警佯裝烤肉救女
http://www.appledaily.com.tw/actionnews/appledaily/5/20160915/949508/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20160915/949508/",【鬥智動畫】欠35萬賭債被押　警佯裝烤肉救女,video,https://www.facebook.com/232633627068/posts/10155085549092069,2016-09-16 12:12:22,2578,74,45,2450,4,69,47,0,8
232633627068_10155085445492069,"對於災民心聲，完全可以感受...
　
【#動新聞】【災民心聲動畫】最無奈的中秋　災民泡水領物資過節
http://www.appledaily.com.tw/actionnews/appledaily/5/20160916/949830/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20160916/949830/
　
【#火線話題】雙颱亂中秋　馬勒卡接力襲台
http://goo.gl/8Gwjpf
　
#中央氣象局 #颱風 #馬勒卡",【災民心聲動畫】最無奈的中秋　災民泡水領物資過節,video,https://www.facebook.com/232633627068/posts/10155085445492069,2016-09-16 11:20:00,1551,25,44,1259,1,37,4,249,1
232633627068_10155082739307069,"科技大突破！！！！
　
【完整 #動新聞】不用卵子　 科學家用精子成功培育老鼠
http://www.appledaily.com.tw/actionnews/appledaily/7/20160914/948634/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/international/20160914/948634/
　
#精子 #卵子",不用卵子　 科學家用精子成功培育老鼠,video,https://www.facebook.com/232633627068/posts/10155082739307069,2016-09-15 21:15:00,6311,161,481,5232,38,993,28,8,12
232633627068_10155082739652069,"謝謝你們，太感動了吧😭 #海編
　
【完整 #動新聞】孤兒院「姊弟」久別重逢　兩人激動又叫又笑
http://www.appledaily.com.tw/actionnews/appledaily/7/20160914/948763/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/international/20160914/948763/
　
【#火線話題 】蘋果 暖新聞 讓世界更有力量❤
http://goo.gl/PyFYtp
#暖新聞 #正能量 #請分享 #孤兒院 #領養",孤兒院「姊弟」久別重逢　兩人激動又叫又笑,video,https://www.facebook.com/232633627068/posts/10155082739652069,2016-09-15 19:45:00,6586,29,139,5982,544,12,38,9,1
232633627068_10155082745312069,"孩子的教育真的不能等　#海編
　
【完整 #動新聞】不滿被騙愛心　3國中生朝弱勢男丟水球
http://www.appledaily.com.tw/actionnews/appledaily/5/20160914/948533/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20160914/948533/
　
#水球 #弱勢",不滿被騙愛心　3國中生朝弱勢男丟水球,video,https://www.facebook.com/232633627068/posts/10155082745312069,2016-09-15 18:45:00,8929,271,254,4835,12,83,20,235,3744
232633627068_10155082739517069,"假拍賣真放閃<(◥◤△◥◤)>  #海編
　
【完整 #動新聞】老婆不夠關心我！老公上網拍賣她
http://www.appledaily.com.tw/actionnews/appledaily/7/20160914/948687/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/international/20160914/948687/
　
#二手太太 #拍賣",老婆不夠關心我！老公上網拍賣她,video,https://www.facebook.com/232633627068/posts/10155082739517069,2016-09-15 18:15:00,4390,127,168,3533,23,90,732,3,9
232633627068_10155073568657069,"颱風賣來亂啦（哭著跑走）
　
【中秋節就是要烤肉啊！　燒烤職人教你烤肉好吃密技】
http://www.appledaily.com.tw/realtimenews/article/finance/20160911/941617/
　
#動新聞 #烤肉 #中秋 #中秋連假 #實用文 #請分享",中秋節就是要烤肉啊！　燒烤職人教你烤肉好吃密技,video,https://www.facebook.com/232633627068/posts/10155073568657069,2016-09-15 17:40:00,939,10,44,923,6,7,1,2,0
232633627068_10155082739852069,"曾在心中答應爸爸照顧媽媽；就算得憂鬱症，也要努力拍戲養活媽媽😭 #海編
　
【完整 #動新聞】曾莞婷不捨父魂斷鐵軌　為母償債惡女附身
http://ent.appledaily.com.tw/actionnews/index/20160915/948918/0
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/entertainment/20160915/948918/
　
#曾莞婷 曾莞婷",曾莞婷不捨父魂斷鐵軌　為母償債惡女附身,video,https://www.facebook.com/232633627068/posts/10155082739852069,2016-09-15 16:45:00,7449,24,83,6350,37,92,3,963,4
232633627068_10155082740092069,"#海編 長這麼大第一次聽到可以拜月娘找好工作(掩面
　
【完整 #動新聞】中秋拜月娘　準備這碗保佑找到好工作
http://www.appledaily.com.tw/actionnews/appledaily/sub/20160915/949149/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/strange/20160915/949149/
　
#中秋節 #嫦娥 #月娘 #工作 #芋頭",中秋拜月娘　準備這碗保佑找到好工作,video,https://www.facebook.com/232633627068/posts/10155082740092069,2016-09-15 15:15:00,3618,31,188,3453,14,99,51,0,1
232633627068_10155082518672069,"這風雨超誇張的啦！！
　
【完整版 #動新聞】莫蘭蒂威力強　風雨直灌新店捷運站
http://www.appledaily.com.tw/actionnews/appledaily/5/20160914/949080/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/life/20160914/949080/
　
【#火線話題】雙颱亂中秋　馬勒卡接力襲台
http://goo.gl/8Gwjpf
　
#颱風 #氣象 #強颱 #莫蘭蒂 #新店 #捷運站",莫蘭蒂威力強　風雨直灌新店捷運站,video,https://www.facebook.com/232633627068/posts/10155082518672069,2016-09-15 12:00:00,695,22,39,514,2,155,3,21,0
232633627068_10155079323902069,"警鷹耶，太帥了！
　　
【動畫晨報】無人機殺手來了　老鷹戰警亮相
http://www.appledaily.com.tw/realtimenews/article/international/20160913/947571/
　
#動畫晨報 #無人機 #飛安 #國際新聞 #荷蘭 #看蘋果長知識 #老鷹",【動畫晨報】無人機殺手來了　老鷹戰警亮相,video,https://www.facebook.com/232633627068/posts/10155079323902069,2016-09-15 11:20:00,4037,83,285,3761,41,161,69,1,4
232633627068_10155080189837069,"粉粉都還好吧？？還不能放鬆啊，後面還有 #馬勒卡 逼近中！
　
【失速強颱】莫蘭蒂風力多可怕　10支驚悚影片一次看透
http://www.appledaily.com.tw/realtimenews/article/life/20160914/948890/
　
【#火線話題】強颱莫蘭蒂直撲台灣
http://goo.gl/8Gwjpf
#颱風 #氣象 #強颱 #莫蘭蒂 #颱風假　",【失速強颱】莫蘭蒂風力多可怕　10支驚悚影片一次看透,video,https://www.facebook.com/232633627068/posts/10155080189837069,2016-09-15 08:00:00,13684,505,4595,9625,30,2572,17,1420,20
232633627068_10155080070542069,"牛牛好可愛～～
　　
完整 #動新聞【動畫報你知】要和擎天崗的牛互動　這些一定要知道
http://www.appledaily.com.tw/actionnews/appledaily/5/20160914/948366/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/life/20160914/948366/
　
#蘋果動畫 #擎天崗",【動畫報你知】要和擎天崗的牛互動　這些一定要知道,video,https://www.facebook.com/232633627068/posts/10155080070542069,2016-09-15 05:20:00,5475,153,190,5305,81,68,19,2,0
232633627068_10155079536177069,"最近覺得肩膀緊緊的，來去按一下好了（扭扭脖子）
　　
完整 #動新聞【噴鼻血動畫】爆乳色情按摩　「不小心碰到男客下體」
http://www.appledaily.com.tw/actionnews/appledaily/5/20160913/947865/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20160913/947865/
　
【警告】未滿18歲請勿觀看
#蘋果動畫 #按摩 #小雞動新聞",【噴鼻血動畫】爆乳色情按摩　「不小心碰到男客下體」,video,https://www.facebook.com/232633627068/posts/10155079536177069,2016-09-14 23:50:00,2641,173,92,2220,23,39,354,5,0
232633627068_10155080545482069,"南部的鄉親啊～大家是否都安好？
快到→https://www.facebook.com/events/1441529732540353/ 回報你的近況啊！
　
【鄉民焦點】狠颳南台！莫蘭蒂明晨走西南沿海防淹水●馬勒卡今轉中颱後天影響北台
http://www.appledaily.com.tw/realtimenews/article/life/20160914/949076/
　
【#火線話題 】強颱莫蘭蒂直撲台灣
http://goo.gl/8Gwjpf
　
#颱風 #氣象 #強颱 #莫蘭蒂 #陸警 #鄉民焦點",【鄉民焦點】狠颳南台！莫蘭蒂明晨走西南沿海防淹水●馬勒卡今轉中颱後天影響北台,video,https://www.facebook.com/232633627068/posts/10155080545482069,2016-09-14 21:40:00,379,10,8,354,1,13,0,10,1
232633627068_10155064190632069,"這combo數突破天際了啊
　
【圖解新聞】一道雷如何劈死三百多頭馴鹿
http://www.appledaily.com.tw/realtimenews/article/life/20160909/944731/
　
#動新聞 #圖解新聞 #看蘋果長知識 #請分享 #打雷",【圖解新聞】一道雷如何劈死三百多頭馴鹿,video,https://www.facebook.com/232633627068/posts/10155064190632069,2016-09-14 19:30:00,2039,36,363,1854,12,148,16,9,0
232633627068_10155079621077069,"笑的那麼燦爛，我還以為是在PO #今天我最美 呢～
　　
完整 #動新聞【掉漆動畫】討債帶女友遭警追　逃30公里遭逮
http://www.appledaily.com.tw/actionnews/appledaily/5/20160913/947576/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20160913/947576/
　
#蘋果動畫 #逃逸 #毒品 #討債",【掉漆動畫】討債帶女友遭警追　逃30公里遭逮,video,https://www.facebook.com/232633627068/posts/10155079621077069,2016-09-14 15:50:00,2123,83,38,1827,12,67,200,2,15
232633627068_10155079520622069,"妳的爸爸媽媽都很愛妳，生日快樂喔（摸頭）
　　
完整 #動新聞【揪心】9歲女哭求「1張全家福」　小禎牽手李進良回溫
http://ent.appledaily.com.tw/actionnews/index/20160913/947611/0
　
【圖文報導】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20160913/947611/
　
#小禎 #李進良 #全家福 #生日願望 胡小禎",【揪心】9歲女哭求「1張全家福」　小禎牽手李進良回溫,video,https://www.facebook.com/232633627068/posts/10155079520622069,2016-09-14 14:30:00,2461,16,11,2312,38,12,2,96,1
232633627068_10154848605507069,"你是不是越運動越胖？快來看看吃對了沒！
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/life/20160628/894900/
　
【#蘋果圖解新聞】http://goo.gl/hlOhaZ 　
#圖解新聞 #看蘋果長知識 #請分享 #運動
更多動新聞請看 蘋果動未條",【圖解新聞】運動前後怎麼吃？,video,https://www.facebook.com/232633627068/posts/10154848605507069,2016-06-28 15:50:00,990,88,617,961,10,17,2,0,0
232633627068_10154848604497069,"我可以，請陛下踐踏我吧ლ(・´ｪ`・ლ)
　　
【#動新聞】巨貓撒嬌 模樣超嚇人（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/sub/20160628/895553/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/animal/20160628/895553/
　
#貓 #寵物 #貓星人 #巨貓 #貓奴
更多動新聞請看 蘋果動未條",巨貓撒嬌 模樣超嚇人,video,https://www.facebook.com/232633627068/posts/10154848604497069,2016-06-28 15:30:00,4368,286,186,3711,183,85,385,3,1
232633627068_10154848603257069,"呃......
　　
【#動新聞】電影院內打手槍　他辯「胯下癢」不起訴（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/5/20160628/895403/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20160628/895403/
　
#公然猥褻 #露鳥 #胯下癢
更多動新聞請看 蘋果動未條",電影院內打手槍　他辯「胯下癢」不起訴,video,https://www.facebook.com/232633627068/posts/10154848603257069,2016-06-28 14:50:00,1548,82,73,1261,6,101,147,2,31
232633627068_10154848599762069,"李㼈哥表情也太生動了吧XDDD
　　
#動新聞【一尾活龍】李㼈黏上AV女　熊家婕狠丟一句……（完整影片↓↓）
http://ent.appledaily.com.tw/animation/index/20160628/895603/0
　
【圖文報導】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20160628/895603/
　
#李㼈 #彩美旬果 #AV女優 
更多動新聞請看 蘋果動未條",【一尾活龍】李㼈黏上AV女　熊家婕狠丟一句……,video,https://www.facebook.com/232633627068/posts/10154848599762069,2016-06-28 14:30:00,7426,134,167,6553,28,74,769,2,0
232633627068_10154848368462069,"老闆說：「做得好就要回饋社會」目前該店每三個月都會跟附近里長配合，主動送出近三千碗海鮮粥給獨居老人或需要的貧苦人家 #請分享
　　　　
【完整版 #動新聞】半身刺青燒烤迎客　海鮮哥送暖粥助獨老 (看完整影片↓↓)
http://www.appledaily.com.tw/animation/appledaily/5/20160627/894839/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/life/20160627/894839/
　　　
#浪子回頭 #燒烤店 #公益送愛 #刺青廚師",半身刺青燒烤迎客　海鮮哥送暖粥助獨老,video,https://www.facebook.com/232633627068/posts/10154848368462069,2016-06-28 12:50:00,54502,786,4414,52686,1521,236,46,5,8
232633627068_10154848344437069,"打什麼 #糸扁 不知道，但絕對不會只有打手機，是不？
　　　
【完整版 #動新聞】醫師包養小三上摩鐵　稱「打肉毒桿菌」 (看完整影片↓↓)
http://www.appledaily.com.tw/animation/appledaily/5/20160627/895261/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20160627/895261/
　　　
#小三 #摩鐵約會 #醫師偷情",醫師包養小三上摩鐵　稱「打肉毒桿菌」,video,https://www.facebook.com/232633627068/posts/10154848344437069,2016-06-28 12:30:00,1611,71,68,1444,9,40,112,3,3
232633627068_10154848199282069,"生命的力量與韌性....不被任何考驗所擊倒 #請分享
　　　
【完整版 #動新聞】好消息！連體嬰的忠義今獲龍鳳胎　母子均安 (看完整影片↓↓)
http://www.appledaily.com.tw/animation/appledaily/5/20160627/895303/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/life/20160627/895303/
　　　
#忠仁忠義 #龍鳳胎 #分割連體嬰 #正能量 #好消息",好消息！連體嬰的忠義今獲龍鳳胎　母子均安,video,https://www.facebook.com/232633627068/posts/10154848199282069,2016-06-28 11:50:00,13754,109,249,13268,342,120,19,5,0
232633627068_10154845627207069,"#不能只有我看到 #要餓一起餓
　　
#動新聞【祕密客】秘店的免費貼心服務 你試過嗎（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/sub/20160627/893974/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/strange/20160627/893974/
　
#祕密客 #美食 #韓式料理 #韓式烤肉 
更多動新聞請看 蘋果動未條",【祕密客】秘店的免費貼心服務 你試過嗎,video,https://www.facebook.com/232633627068/posts/10154845627207069,2016-06-27 23:30:00,3602,244,266,3371,22,87,120,0,2
232633627068_10154845595922069,"不好意思我手機沒電了，妹子你的包包可以借我放一下嗎ლ(・´ｪ`・ლ)
　　
【#動新聞】有影無？！手機放進包包就會自動充電（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/sub/20160627/893866/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/3c/20160627/893866/
　
#動新聞 #手機 #智慧型手機 #充電 #科技
更多動新聞請看 蘋果動未條",有影無？！手機放進包包就會自動充電,video,https://www.facebook.com/232633627068/posts/10154845595922069,2016-06-27 15:50:00,924,33,68,854,5,53,12,0,0
232633627068_10154845595022069,"不要以為上岸就沒事了...
　　
#動新聞【獵食猛片】無處可逃　當殺人鯨鎖定你（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/7/20160627/894963/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/international/20160627/894963/
　
#動新聞 #殺人鯨 #海獅
更多動新聞請看 蘋果動未條",【獵食猛片】無處可逃　當殺人鯨鎖定你,video,https://www.facebook.com/232633627068/posts/10154845595022069,2016-06-27 15:30:00,1837,52,120,1527,5,253,16,35,1
232633627068_10154845585287069,"太好了！！！
　　
【#動新聞】值完夜班腦出血　同事集氣喚醒熱血醫（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/5/20160626/894824/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/life/20160626/894824/
　
#陳勇璋 #集氣 
更多動新聞請看 蘋果動未條",值完夜班腦出血　同事集氣喚醒熱血醫,video,https://www.facebook.com/232633627068/posts/10154845585287069,2016-06-27 14:50:00,2579,51,32,2257,91,22,2,207,0
232633627068_10154845503057069,"蒼天啊～～你為什麼要這樣對我～～～～～
　　
【#動新聞】影帝影后請讓讓 真的戲精在這啦！（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/sub/20160627/893888/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/animal/20160627/893888/
　
#寵物 #汪星人 #狗 #對不起我笑了 
更多動新聞請看 蘋果動未條",影帝影后請讓讓 真的戲精在這啦！,video,https://www.facebook.com/232633627068/posts/10154845503057069,2016-06-27 13:50:00,881,13,32,716,17,5,139,2,2
232633627068_10154845492952069,"嬰兒蚊帳XDDD
　　
#動新聞【謎片】這個套跟這個罩 老外驚呼！（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/sub/20160627/893886/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/strange/20160627/893886/
　
#文化差異 #內有正妹 #1分14秒我的菜 
更多動新聞請看 蘋果動未條",【謎片】這個套跟這個罩 老外驚呼！,video,https://www.facebook.com/232633627068/posts/10154845492952069,2016-06-27 13:30:00,302,7,7,277,2,1,22,0,0
232633627068_10154845466642069,"萌、到、流、鼻、血(*´д`)
　　
【#動新聞】哭哭要收假了~10招擺脫周一症候群（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/sub/20160627/894319/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/new/20160627/894319/
　
#周一症候群 #bluemonday #請假唯一解
更多動新聞請看 蘋果動未條",哭哭要收假了~10招擺脫周一症候群,video,https://www.facebook.com/232633627068/posts/10154845466642069,2016-06-27 12:50:00,500,3,22,439,2,3,56,0,0
232633627068_10154845463177069,"給我你的愛～讓我陪著你去未來～～
　　
#動新聞【走樣片】Tank退出歌壇4年首亮相　身形暴瘦靠神蹟（完整影片↓↓）
http://ent.appledaily.com.tw/animation/index/20160627/894931/0
　
【圖文報導】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20160627/894931/
　
#Tank 
更多動新聞請看 蘋果動未條",【走樣片】Tank退出歌壇4年首亮相　身形暴瘦靠神蹟,video,https://www.facebook.com/232633627068/posts/10154845463177069,2016-06-27 12:30:00,2825,64,47,2668,73,63,6,15,0
232633627068_10154845460297069,"約到45歲的阿姨...求大學生心裡陰影面積
　　
#動新聞【翹臀無敵】45歲美魔女　7天接20客（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/5/20160627/894656/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20160627/894656/
　
【警告】未滿18歲，請勿進入18禁專區
http://www.appledaily.com.tw/animation/appledaily/474
#賣淫 #援交 #照騙 #違法打工 #配音你可以再騷一點
更多動新聞請看 蘋果動未條",【翹臀無敵】45歲美魔女　7天接20客,video,https://www.facebook.com/232633627068/posts/10154845460297069,2016-06-27 11:30:00,574,46,23,491,0,20,60,2,1
232633627068_10154843058062069,"呃...怎會這樣???
　
【完整版 #動新聞】離奇 7旬翁溺斃麗寶漂漂河
http://www.appledaily.com.tw/animation/appledaily/5/20160626/894519/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20160626/37284149/
　
#麗寶樂園 #漂漂河
　
看更多 #影片，請加入 蘋果動未條 粉絲團",離奇 7旬翁溺斃麗寶漂漂河,video,https://www.facebook.com/232633627068/posts/10154843058062069,2016-06-26 13:50:00,8224,1268,608,7096,54,294,20,586,174
232633627068_10154842872122069,"大部分的網友對她的道歉不太買單呢...
　
【完整版 #動新聞】歐陽妮妮槍手代考道歉68秒 撥髮詭笑網友噓爆
http://ent.appledaily.com.tw/animation/index/20160626/894445/0
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20160626/37284004/
　
【#特選話題】歐陽妮妮代考
http://goo.gl/YZwLZt

#歐陽妮妮 #代考 #台藝大 #找槍手 歐陽妮妮
　
看更多 #影片，請加入 蘋果動未條 粉絲團",歐陽妮妮槍手代考道歉68秒 撥髮詭笑網友噓爆,video,https://www.facebook.com/232633627068/posts/10154842872122069,2016-06-26 11:40:06,4303,401,78,3500,9,39,170,16,569
232633627068_10154842818812069,"現在是各說各話...
　
【完整版 #動新聞】「假空姐罷工」大亨譙妻騙婚
http://www.appledaily.com.tw/animation/appledaily/5/20160626/894516/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20160626/37284106/
　
#假空姐 #蝦仁嫂 #水產大亨
　
看更多 #影片，請加入 蘋果動未條 粉絲團",「假空姐罷工」大亨譙妻騙婚,video,https://www.facebook.com/232633627068/posts/10154842818812069,2016-06-26 11:05:57,2456,179,84,2172,10,140,112,1,21
232633627068_10154841598347069,,Cover Photos,photo,https://www.facebook.com/232633627068/posts/10154841598347069,2016-06-26 00:00:00,576,9,36,549,20,1,6,0,0
232633627068_10154840897417069,"大家覺得今晚的紅毯有讓你驚豔的嗎？
　
【史上最冷紅毯 阿妹爆乳激瘦神救援】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20160625/894239/
　
【金曲星光時尚災難　評審陳孫華頻嘆氣】
http://www.appledaily.com.tw/realtimenews/article/fashion/20160625/894310/
　
【#特選話題】第27屆金曲獎
http://goo.gl/upMn5x
　
#金曲獎 #金曲27 #金曲GMA #GMA   #星光大道 金曲 GMA",史上最冷紅毯 阿妹爆乳激瘦神救援,video,https://www.facebook.com/232633627068/posts/10154840897417069,2016-06-25 19:50:04,531,17,15,513,10,5,3,0,0
232633627068_10154840717727069,"衣服上的小道具真是可愛
　
【#特選話題】第27屆金曲獎
http://goo.gl/upMn5x
　
#金曲獎 #金曲27 #金曲GMA #GMA #星光大道  黃子佼 金曲 GMA",【金曲星光】星光大道登場　白毛黃子佼打頭陣,video,https://www.facebook.com/232633627068/posts/10154840717727069,2016-06-25 18:07:47,682,18,11,647,0,8,23,0,4
232633627068_10154840549802069,"後續索賠又是漫漫長路 V.V
　　　　
【完整版 #動新聞】華航罷工：旅客權益如受損　需檢具單據求償 (看完整影片↓↓)
http://www.appledaily.com.tw/animation/appledaily/5/20160625/893997/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/life/20160625/893997/
　　　
#罷工 #華航罷工 #空服員罷工 #權益受損",【華航罷工】旅客權益如受損　需檢具單據求償,video,https://www.facebook.com/232633627068/posts/10154840549802069,2016-06-25 18:00:00,798,50,30,714,6,4,16,7,51
232633627068_10154840556377069,"加油！！好嗎？？ #糸扁 可以請姊姊喝咖啡聊聊天喔！！
　　　　
【完整版 #動新聞】林志玲為千萬收入　悄悄打憲法官司 (看完整影片↓↓)
http://www.appledaily.com.tw/animation/appledaily/5/20160624/893815/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/entertainment/20160624/893815/
　　　
林志玲 Chiling Lin #大法官釋憲 #補稅官司 #憲法官司",林志玲為千萬收入　悄悄打憲法官司,video,https://www.facebook.com/232633627068/posts/10154840556377069,2016-06-25 17:40:00,1451,36,41,1382,14,35,11,3,6
232633627068_10154840066282069,"#請分享 黑幕被掀開，大家就醒了......是這樣說嗎？？ #糸扁
　　　
【完整版 #動新聞】華航罷工取得勝利　華信工會喊話跟進 (看完整影片↓↓)
http://www.appledaily.com.tw/animation/appledaily/5/20160625/893946/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/life/20160625/893946/
　　　
華信航空 Mandarin Airlines China Airlines 中華航空 #罷工 #空服員罷工",華航罷工取得勝利　華信工會喊話跟進,video,https://www.facebook.com/232633627068/posts/10154840066282069,2016-06-25 11:39:31,2661,107,77,2536,18,48,43,6,10
232633627068_10154840008372069,"懶人包底加~~看完整影片，知本周 #娛樂7大條 ！！
　　　
【完整版 #動新聞】娛樂7大條：回收小三主播　色字頭上九把刀 (看完整影片↓↓)
http://ent.appledaily.com.tw/animation/index/20160625/892876/99
　
【圖文報導】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20160625/892876/
 　　　
歐陽妮妮 #金曲獎 九把刀 Giddens Ko 宋仲基 Song Joong Ki #秦楊 Ruby林心如 霍建華 Wallace Huo Jian Hua",【娛樂7大條】回收小三主播　色字頭上九把刀,video,https://www.facebook.com/232633627068/posts/10154840008372069,2016-06-25 11:05:08,359,4,4,337,5,10,6,0,1
